ADM3_NAME,CODE_NEW,composite_score,coping1_pred,coping2_pred,coping3_pred,coping4_pred,coping5_pred,coping6_pred,coping7_pred,coping8_pred,coping9_pred,coping10_pred,coping11_pred,coping12_pred,coping97_pred,coping98_pred,coping99_pred,coping14_pred,CODE_min,CODE_max,ADM1_NAME_max,MOHAFAZA_1_max,ADM2_NAME_max
Kfar KiddT,504062,0.0444515566028695,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Fghal,504036,0.0708571536354464,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Jaj,504054,0.0542427431429475,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Ehmej,504033,0.0639313499149349,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,"05","05",Mount Lebanon,5,Jbail
Ehmej,504033,0.0639313499149349,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,"05","05",Mount Lebanon,5,Jbail
Ehmej,504033,0.0639313499149349,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,"05","05",Mount Lebanon,5,Jbail
Ehmej,504033,0.0639313499149349,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,"05","05",Mount Lebanon,5,Jbail
Aalmat Ej-JnoubiyT,504008,0.0905402026257821,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,"05","05",Mount Lebanon,5,Jbail
Lehfed,504069,0.0547903333336834,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Halate,504043,0.0508278150519597,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Aalmat Ej-JnoubiyT,504008,0.0905402026257821,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,"05","05",Mount Lebanon,5,Jbail
Ferhet,504035,0.0382709746756195,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Aalmat Ej-JnoubiyT,504008,0.0905402026257821,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,"05","05",Mount Lebanon,5,Kesrouane
Michmich Jbayl,504079,0.0600527784061161,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,"05","05",Mount Lebanon,5,Jbail
Michmich Jbayl,504079,0.0600527784061161,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,"05","05",Mount Lebanon,5,Jbail
Souanet Jbayl,504094,0.0298010204721973,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,false,"05","05",Mount Lebanon,5,Kesrouane
Jouret El-Qattine,504059,0.048893494362015,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Hsoun,504053,0.0463302534115676,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Kesrouane
Mayfouq,504074,0.0549302253471605,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Aabaydat,504001,0.0436778174655463,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Ras Osta,504088,0.030231531395189,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Aabaydat,504001,0.0436778174655463,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Hsoun,504053,0.0463302534115676,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Kesrouane
Hjoula,504051,0.0482056418023751,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,"05","05",Mount Lebanon,5,Jbail
Birket Hjoula,504024,0.0405142773645258,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Blat Jbeil,504025,0.044667886381466,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Blat Jbeil,504025,0.044667886381466,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
BejjT,504019,0.0682134925230289,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Mayfouq,504074,0.0549302253471605,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","07",North,7,Jbail
Mayfouq,504074,0.0549302253471605,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","07",North,7,Jbail
Bichtlida,504022,0.0322674718791723,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Ras Osta,504088,0.030231531395189,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Ghalboun,504039,0.0706135609003541,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Racha,701061,0.0803003035846954,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","07",North,7,Jbail
Birket Hjoula,504024,0.0405142773645258,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Chamate,504029,0.0451669761698804,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Aabaydat,504001,0.0436778174655463,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Bichtlida,504022,0.0322674718791723,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Hsoun,504053,0.0463302534115676,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Kesrouane
Chamate,504029,0.0451669761698804,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Birket Hjoula,504024,0.0405142773645258,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Chamate,504029,0.0451669761698804,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Hbaline,504046,0.03078836648148,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Bmehrayn,504026,0.0324440227723262,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Toula El-Batroun,701073,0.0555500275953751,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","07",North,7,Jbail
Maad,504070,0.0690533690046226,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Ghalboun,504039,0.0706135609003541,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Hsarat,504052,0.0519045682751747,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Hboub,504047,0.0360316472207425,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
EddT Jbayl,504032,0.0350809494170143,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Gharzouz,504040,0.0745060727714805,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Ghofrine,504041,0.0319285304448853,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Sghar,701067,0.0938660617880708,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","07",North,7,Jbail
Hsarat,504052,0.0519045682751747,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Fghal,504036,0.0708571536354464,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","07",North,7,Jbail
Maad,504070,0.0690533690046226,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Mounsef,504080,0.0701105771385416,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Fghal,504036,0.0708571536354464,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Kfar KiddT,504062,0.0444515566028695,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Rachana,701062,0.0707622927926287,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","07",North,7,Jbail
Ferhet,504035,0.0382709746756195,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Mazraat Es Siyad,504076,0.0555459967152518,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Mazraat Es Siyad,504076,0.0555459967152518,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Hdeine,504048,0.069444688150402,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Aaqoura,504010,0.0995535366373879,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
MghayrT Jbeil,504078,0.0561678163284549,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Qartaba,504083,0.0699987656763603,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Seraaiita,504093,0.0656603992902412,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Kesrouane
Hdeine,504048,0.069444688150402,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Aarasta,504012,0.0574494496651142,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Aaqoura,504010,0.0995535366373879,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
MghayrT Jbeil,504078,0.0561678163284549,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Aaqoura,504010,0.0995535366373879,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Qartaba,504083,0.0699987656763603,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Aalmat Ej-JnoubiyT,504008,0.0905402026257821,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,"05","05",Mount Lebanon,5,Jbail
Aaqoura,504010,0.0995535366373879,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Kesrouane
Aaqoura,504010,0.0995535366373879,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Majdel El-Aqoura,504071,0.0553052921393939,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Kesrouane
Qorqraiya,504085,0.0399839681942169,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,"05","05",Mount Lebanon,5,Kesrouane
Tannourine El-Faouqa,701070,0.0553150422998538,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,"02","07",North,7,Jbail
Tannourine El-Faouqa,701070,0.0553150422998538,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,"05","07",North,7,Jbail
Jaj,504054,0.0542427431429475,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Mayfouq,504074,0.0549302253471605,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Douma,701025,0.0536472145481448,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","07",North,7,Jbail
Ehmej,504033,0.0639313499149349,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,"05","05",Mount Lebanon,5,Jbail
Aaqoura,504010,0.0995535366373879,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
Majdel El-Aqoura,504071,0.0553052921393939,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","05",Mount Lebanon,5,Jbail
