ACS_CODE,CAD_CODE,M_ref_name_n,K_Ref_name,Governorate_AI,District_AI,C_Ref_name,ACS_NAME,CAD_NAME,C_ref_Ar,Longitude,Latitude,Eviction Threats,Eviction Date
51185,51100,Bekaa,Zahle,Bekaa,Zahleh,Mazraat Er-Remtaniye,Mazraat Er-Remtaniyé,Maazraat-el-Ramtanieh,الرمطانية,35.81684793,33.83654636,,
51189,51078,Bekaa,Zahle,Bekaa,Zahleh,Ouadi El-Aarayech,Ouadi El-Aarayech,Wadi-el-Arayeche,وادي العرايش,35.90577148,33.87107494,,
51211,51053,Bekaa,Zahle,Bekaa,Zahleh,Chtaura,Chtaura,Chtaura,شتورا,35.85611737,33.81505024,,
51214,51051,Bekaa,Zahle,Bekaa,Zahleh,Zebdoul,Zebdoul,Zebdol,زبدل,35.83817766,33.81544417,,
51217,51048,Bekaa,Zahle,Bekaa,Zahleh,Makse,Maksé,Maksé,مكسة,35.84157529,33.80067332,,
51221,51054,Bekaa,Zahle,Bekaa,Zahleh,Taalbaya,Taalbaya,Talabaya,تعلبايا,35.87200614,33.81046188,,
51224,51052,Bekaa,Zahle,Bekaa,Zahleh,Jdita,Jdita,Jditah,جديتا,35.84581663,33.81569275,,
51227,51049,Bekaa,Zahle,Bekaa,Zahleh,Taanayel,Taanayel,Tanaïl,تعنايل,35.8767883,33.78657781,,
51231,51055,Bekaa,Zahle,Bekaa,Zahleh,Saadnayel,Saadnayel,Saïd Neil,سعدنايل,35.8898959,33.8109656,,
51234,51045,Bekaa,Zahle,Bekaa,Zahleh,Qabb Elias,Qabb Elias,Kab Elias,قب الياس,35.83305506,33.77932016,,
51237,51046,Bekaa,Zahle,Bekaa,Zahleh,Haouch Mandara,Haouch Mandara,Mandara,حوش مندره,35.8594128,33.77486347,,
51241,51076,Bekaa,Zahle,Bekaa,Zahleh,Mrayjat Zahle,Mrayjat Zahlé,Mreijat,مريجات,35.80599075,33.80506495,,
51244,51077,Bekaa,Zahle,Bekaa,Zahleh,Bouarej,Bouarej,Bouerije,بوارج,35.8109602,33.8176917,,
51247,51047,Bekaa,Zahle,Bekaa,Zahleh,Chebrqiyet Tabet,Chebrqiyet Tabet,Chouberkié  Tabet,شبرقية تابت,35.87085719,33.77538709,,
51251,51044,Bekaa,Zahle,Bekaa,Zahleh,Haouch Es-Siyade,Haouch Es-Siyadé,Haouche Sayadi,حوش الصيادي,35.82318542,33.77019244,,
51257,51097,Bekaa,Zahle,Bekaa,Zahleh,Ouadi Ed-Delm,Ouadi Ed-Delm,Wadi-el-Dalam,وادي الدلم,35.78883858,33.79979119,,
51261,51040,Bekaa,Zahle,Bekaa,Zahleh,Tcheflik Qiqano,Tcheflik Qiqano,Tchiflik Kikano,تشفلك قيقانو,35.82461242,33.75924282,,
51264,51042,Bekaa,Zahle,Bekaa,Zahleh,Haouch Qayssar,Haouch Qayssar,Haouche Kaissar,قيصر,35.81402976,33.76220924,,
51267,51057,Bekaa,Zahle,Bekaa,Zahleh,Barr Elias,Barr Elias,Bar-Elias,بر الياس,35.92764852,33.77681129,,
51271,51043,Bekaa,Zahle,Bekaa,Zahleh,Mzaraat Zahle,Mzaraat Zahlé,Al-Mazraa,مزرعة زحلة,35.80611076,33.76845933,,
51274,51039,Bekaa,Zahle,Bekaa,Zahleh,Tcheflik Edde Haouch,Tcheflik Eddé Haouch,Tchiflik Eddé,تشفلك اده حوش,35.80332885,33.75504553,,
51277,51038,Bekaa,Zahle,Bekaa,Zahleh,Tell El-Akhdar,Tell El-Akhdar,Tal-el-Akhdar,تل الاخضر,35.82597606,33.7371333,,
51281,51058,Bekaa,Zahle,Bekaa,Zahleh,Aanjar (Haouch Moussa),Aanjar (Haouch Moussa),Anjar,عنجر,35.93137583,33.74048859,,
51284,51018,Bekaa,Zahle,Bekaa,Zahleh,Majdel Aanjar,Majdel Aanjar,Mejdel-Anjar,مجدل عنجر,35.91833442,33.71094562,,
51287,51041,Bekaa,Zahle,Bekaa,Zahleh,Nasriyet Zahle,Nasriyet Zahlé,Al-Nasriyé,ناصرية  زحلة,35.84980873,33.75232029,,
51311,51072,Bekaa,Zahle,Bekaa,Zahleh,Riyaq,Riyaq,Rayak,رياق,36.01588018,33.85191287,,
51317,51067,Bekaa,Zahle,Bekaa,Zahleh,Haouch Hala,Haouch Hala,Haouche Hala,حوش حالا,35.99246729,33.84717108,,
51323,51073,Bekaa,Zahle,Bekaa,Zahleh,Aali En-Nahri,Aali En-Nahri,Al-Ali-Nahri,علي النهري,36.02636545,33.86231076,,
51329,51050,Bekaa,Zahle,Bekaa,Zahleh,Haouch El-Ghanam,Haouch El-Ghanam,Haouche-el-Ghanam,حوش الغنم,36.02971009,33.87341498,,
51335,51066,Bekaa,Zahle,Bekaa,Zahleh,Haouch El-Aamara,Haouch El-Aamara,Tal-al-Amara,تل العمارة,35.98551654,33.85668607,,
51341,51068,Bekaa,Zahle,Bekaa,Zahleh,Hoshmosh,Hoshmosh,Hochemoche,حشمش,36.0123063,33.82921473,,
51347,51070,Bekaa,Zahle,Bekaa,Zahleh,Deir El-Ghazal,Deir El-Ghazal,Dair-el-Ghazel,دير الغزال,36.04656508,33.82234574,,
51353,51069,Bekaa,Zahle,Bekaa,Zahleh,Qoussaya,Qoussaya,Koussaya,قوسايا,36.03707609,33.79884678,,
51354,51013bis,Bekaa,Zahle,Bekaa,Zahleh,Nasriyet Rizk,Nasriyet Rizk,Nasriyat Rizk,ناصرية رزق,36.07083069,33.86278327,,
51359,51071,Bekaa,Zahle,Bekaa,Zahleh,Raait,Raait,Rait,رعيت,36.03838775,33.83921275,,
51365,51061,Bekaa,Zahle,Bekaa,Zahleh,Terbol Zahle,Terbol Zahlé,Terbol,تربل,35.98459349,33.81094594,,
51371,51075,Bekaa,Zahle,Bekaa,Zahleh,Massa,Massa,Massa,مسا,36.05828622,33.8481184,,
51377,51060,Bekaa,Zahle,Bekaa,Zahleh,Aain Kfar Zabad,Aain Kfar Zabad,Aïn Kfar Zabed,عين كفر زبد,36.00941861,33.79117126,,
51383,51062,Bekaa,Zahle,Bekaa,Zahleh,Dalhamiyet Zahle,Dalhamiyet Zahlé,Delhamié,دلهميه,35.95914997,33.8174747,,
51389,51059,Bekaa,Zahle,Bekaa,Zahleh,Kfarzabad,Kfarzabad,Kfar Zabed,كفر زبد,35.9803747,33.76389085,,
52001,23?,Bekaa,West Bekaa,Bekaa,West Bekaa,Conflict,litige,litige,,35.74610825,33.7150736,,
52002,52,Bekaa,West Bekaa,Bekaa,West Bekaa,Conflict,litige,litige,,35.72063371,33.68652658,,
52003,52?,Bekaa,West Bekaa,Bekaa,West Bekaa,Conflict,litige,litige,,35.67843793,33.6357645,,
52111,52095,Bekaa,West Bekaa,Bekaa,West Bekaa,Machghara,Machghara,Machghara,مشغرة,35.65885615,33.52478039,,
52116,52087,Bekaa,West Bekaa,Bekaa,West Bekaa,Aain Et-Tine BG,Aain Et-Tiné BG,Aïn-el-Tiné,عين التينة بقاع الغربي,35.63550435,33.4927542,,
52121,52086,Bekaa,West Bekaa,Bekaa,West Bekaa,Aaytanit,Aaytanit,Aïtanit,عيتنيت,35.6711916,33.56407771,,
52126,52091,Bekaa,West Bekaa,Bekaa,West Bekaa,Bab Mareaa,Bab Mareaa,Bab Mareh,باب مارع,35.67553547,33.58831315,,
52131,52082,Bekaa,West Bekaa,Bekaa,West Bekaa,Deir Aain Ej-Jaouze,Deir Aain Ej-Jaouzé,Deir-Aïn-el-Jaouzé,دير عين الجوزة,35.69904001,33.59339958,,
52136,52085,Bekaa,West Bekaa,Bekaa,West Bekaa,Saghbine,Saghbine,Saghbine,صغبين,35.69344934,33.60930691,,
52141,52094,Bekaa,West Bekaa,Bekaa,West Bekaa,Loussa,Loussa,Loucia,لوسيا,35.64925947,33.45755084,Yes,46093
52146,52088,Bekaa,West Bekaa,Bekaa,West Bekaa,Aain Zebde,Aain Zebdé,Aïn-Zebdé,عين زبدة,35.69855973,33.62686585,,
52151,52031,Bekaa,West Bekaa,Bekaa,West Bekaa,Khirbet Qanafar,Khirbet Qanafar,Kherbet Kanafar,خربة قنافار,35.72441136,33.63776501,,
52156,52032,Bekaa,West Bekaa,Bekaa,West Bekaa,Kafraiya BG,Kafraiya BG,Kefraya,كفريا بقاع الغربي,35.73648407,33.66042988,,
52161,52033,Bekaa,West Bekaa,Bekaa,West Bekaa,Aana,Aana,Ana,عانا,35.76812471,33.68347163,,
52166,52034,Bekaa,West Bekaa,Bekaa,West Bekaa,Deir Tahniche,Deir Tahniche,Dair Tahmiche,دير طحنيش,35.7692806,33.69958271,,
52171,52035,Bekaa,West Bekaa,Bekaa,West Bekaa,Mansoura BG,Mansoura BG,Mansoura,المنصورة,35.80556567,33.6789479,,
52176,52037,Bekaa,West Bekaa,Bekaa,West Bekaa,Aammiq BG,Aammiq BG,"Ammik et ""Jouret Ammik""",عميق,35.78978599,33.72453008,,
52181,52036,Bekaa,West Bekaa,Bekaa,West Bekaa,Chebrqiyet Aammiq,Chebrqiyet Aammiq,"Chouberkié ""Ammik""",شبرقية عميق,35.81139045,33.71119944,,
52211,52028,Bekaa,West Bekaa,Bekaa,West Bekaa,Joubb Jannine,Joubb Jannine,Jib Jénine,جب جنين,35.7797383,33.62603975,,
52214,52098,Bekaa,West Bekaa,Bekaa,West Bekaa,Lala,Lala,Lala,لالا,35.7607147,33.60858963,,
52217,52029,Bekaa,West Bekaa,Bekaa,West Bekaa,Kamed El-Laouz,Kamed El-Laouz,Kamed-el-Lauze,كامد اللوز,35.82120099,33.6248763,,
52221,52030,Bekaa,West Bekaa,Bekaa,West Bekaa,Tall Znoub,Tall Znoub,Tal Zenoub,تل زنوب,35.77501024,33.6592052,,
52224,52092,Bekaa,West Bekaa,Bekaa,West Bekaa,Baaloul BG,Baaloul BG,Baaloul,بعلول,35.74823785,33.58785873,,
52227,52025,Bekaa,West Bekaa,Bekaa,West Bekaa,Ghazze,Ghazzé,Ghazzé,غزة,35.82673802,33.67349844,,
52231,52026,Bekaa,West Bekaa,Bekaa,West Bekaa,Soultan Yaacoub Faouqa,Soultan Yaacoub Faouqa,Soltan-Yacoub,سلطان يعقوب الفوقا,35.84790046,33.65439557,,
52234,52024,Bekaa,West Bekaa,Bekaa,West Bekaa,Khiara,Khiara,Al-Khiara,الخيارة,35.84564038,33.68941049,,
52237,52089,Bekaa,West Bekaa,Bekaa,West Bekaa,Qaraaoun,Qaraaoun,El-Karaoun,القرعون,35.72192612,33.56460281,,
52241,ND,Bekaa,West Bekaa,Bekaa,West Bekaa,Soltan Yacoub el Aradi,Soltan Yacoub el Aradi, ,سلطان يعقوب أراضي,35.86728606,33.67348018,,
52244,52027,Bekaa,West Bekaa,Bekaa,West Bekaa,Manara (Hammara) BG,Manara (Hammara) BG,Hamara,حمارة,35.89041434,33.65688432,,
52247,52021,Bekaa,West Bekaa,Bekaa,West Bekaa,Khiara El-Aatiqa,Khiara El-Aatiqa,Khiara-el-Atika,خيارة العتيقة,35.83254868,33.71000438,,
52251,52022,Bekaa,West Bekaa,Bekaa,West Bekaa,Dakoue,Dakoué,Dakoué,دكوة,35.87346948,33.69222791,,
52254,52020,Bekaa,West Bekaa,Bekaa,West Bekaa,Haouch El-Harime,Haouch El-Harime,Haouche-el-Harimé,حوش الحريمة,35.85817593,33.71450176,,
52257,52019,Bekaa,West Bekaa,Bekaa,West Bekaa,Jazira BG,Jazira BG,Al-Djeziré,الجزيرة,35.84444159,33.72542426,,
52261,52016,Bekaa,West Bekaa,Bekaa,West Bekaa,Ouaqf BG,Ouaqf BG,Al-Wakf,الوقف بقاع الغربي,35.84503996,33.73648675,,
52264,52023,Bekaa,West Bekaa,Bekaa,West Bekaa,Souairi,Souairi,Al-Sawiré,صويري,35.9080074,33.68567669,,
52267,52084,Bekaa,West Bekaa,Bekaa,West Bekaa,Sohmor,Sohmor,Sohmor,سحمر,35.69162851,33.50838049,,
52271,52017,Bekaa,West Bekaa,Bekaa,West Bekaa,Harime Es-Soughra,Harimé Es-Soughra,Harime-el-Soughra,حريمة الصغرى,35.87422197,33.73307126,,
52274,52093,Bekaa,West Bekaa,Bekaa,West Bekaa,Libbaya BG,Libbaya BG,Lebbaya,لبايا,35.71174269,33.47886877,,
52277,52014,Bekaa,West Bekaa,Bekaa,West Bekaa,Marj BG,Marj BG,Al-Marje,المرج,35.87225176,33.75853169,,
52281,52099,Bekaa,West Bekaa,Bekaa,West Bekaa,Yohmor BG,Yohmor BG,Yohmor,يحمر بقاع الغربي,35.67449842,33.48058465,,
52284,52083,Bekaa,West Bekaa,Bekaa,West Bekaa,Zilaya,Zilaya,Zellaya,زلايا,35.67235252,33.4578837,,
52287,52096,Bekaa,West Bekaa,Bekaa,West Bekaa,Maydoun,Maydoun,Maïdoune,ميدون,35.63011421,33.46137236,Yes,46084
52291,52090,Bekaa,West Bekaa,Bekaa,West Bekaa,Qelaya,Qelaya,Kélia,قلايا,35.66198486,33.44039997,,
52295,52015,Bekaa,West Bekaa,Bekaa,West Bekaa,Raouda (Istabel),Raouda (Istabel),Al-Istable,روضة إسطبل,35.8911811,33.74664866,,
53001,53F,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Conflict,litige,litige,,36.58060381,34.28893902,,
53002,53F,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Conflict,litige,litige,<Null>,36.56978825,34.24694107,,
53003,53F,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Conflict,litige,litige,,36.24498865,33.85200132,,
53111,53001,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Baalbek,Baalbek,Baalbek,بعلبك,36.20551113,34.01322249,,
53115,53050,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Aain Bourday,Aain Bourday,Aïn Bourday,عين بورداي,36.21297066,33.97183134,Yes,46086
53119,53032,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Douris,Douris,Douress,دوريس,36.16371732,33.98652739,Yes,46086
53123,53027,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Iaat,Iaat,Yât,ايعات,36.15646061,34.05361385,,
53127,53029,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Aadous,Aadous,Addous,عدّوس,36.15862951,34.02689636,,
53131,53075,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Aamchki,Aamchki,Oummouchki,عمشكي,36.30544255,33.99383765,,
53135,53030,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Haouch Tall Safiye,Haouch Tall Safiyé,Haouche El-Tal Safyat,حوش تل صفية,36.13541304,34.02263506,,
53139,53022,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Taibet Baalbek,Taibet Baalbek,Al-Taybat,طيبة بعلبك,36.14674418,33.96181066,Yes,46086
53143,53077,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Nahle baalbek,Nahlé baalbek,Nahlé,نحله ,36.32931463,34.05030022,,
53147,53033,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Majdaloun,Majdaloun,Majdeloun,مجدلون,36.11904118,33.99002913,Yes,46086
53151,53026,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Haouche Barada,Haouche Barada,Haouche Barada,حوش بردى,36.11580729,34.01415561,,
53155,53037,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Maqne,Maqné,Maqné,مقنة,36.20044529,34.07763118,,
53159,53028,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,haouch El-Dehab,haouch El-Dehab,Haouche El-Dahab,حوش الدهب,36.11720816,34.03647802,,
53163,53080,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Aain Es-Siyaa Chadoura,Aain Es-Siyaa Chadoura,Aïn Séa et Chadourah,حصن الشادورا ,36.27590066,33.95327484,,
53167,53025,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Saaide,Saaidé,Al-Saïdat,سعيدة,36.07461306,34.026064,,
53171,53052,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Jebaa,Jebaa,Jabba,جبعا,36.02339111,34.01977293,,
53179,53023,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Kfar Dane,Kfar Dane,Kfardan,كفر دان,36.05865317,34.01423527,,
53183,53019,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Hadath Baalbek,Hadath Baalbek,Haddet,حدت الهرمل,36.04153504,33.99752107,,
53211,53010bis,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Ras Baalbek Es-Sahel,Ras Baalbek Es-Sahel,Ras Baalbek El-Sahl,راس بعلبك,36.40939597,34.29508839,,
53214,53014bis,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Fekehe,Fekehe,Al-Fakiat,فاكهة,36.38584454,34.2486714,,
53217,53048,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Aain Baalbek,Aain Baalbek,Al-Aïne,العين,36.38453317,34.22393611,,
53221,53046,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Bajjaje,Bajjaje,Jaboulé et Al-Bijage,بجاجة,36.34118283,34.22860903,,
53224,53047,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Nabi Osmane,Nabi Osmane,Al-Nabi Osman,نبي عثمان,36.37500962,34.20358869,,
53227,53011bis,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Ras Baalbek Ech-Charqi,Ras Baalbek Ech-Charqi,Ras Baalbek El-Charki,راس بعلبك الشرقي,36.50128313,34.26232685,,
53231,53076,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Aarsal,Aarsal,Arsale,عرسال,36.46853868,34.14904805,,
53234,53041,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Laboue,Laboué,Al-Labouat,لبوة,36.34691679,34.18992934,,
53237,53045,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Zabboud,Zabboud,Zaboud,زبود,36.32169635,34.23758462,,
53241,54006bis,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Qaa Baalbek,Qaa Baalbek,Al-Qa El-Benjakie,القاع,36.45784105,34.33355108,,
53244,54005bis,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Deir Mar Maroun Baalbek,Deir Mar Maroun Baalbek,Couvent St Maron,دير مار مارون بعلبك,36.39560086,34.35031379,,
53247,53055,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Halbata,Halbata,Halbata,حلباتا,36.26636543,34.26006334,,
53251,53049,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Moqraq,Moqraq,Mikrak,المقرق,36.33118869,34.16046063,,
53254,54007bis,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Qaa Ouadi El-Khanzir,Qaa Ouadi El-Khanzir,Al-Qa Wadi El-Khanzir,قاع وادي الخنزير,36.46525746,34.38859488,,
53257,54009bis,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Qaa Baayoun,Qaa Baayoun,Al-Qa Bayoun,قاع بعيون,36.51583677,34.32469937,,
53261,53043,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Sbouba,Sbouba,Sbouba,صبوبا,36.28425225,34.2209491,,
53264,53042,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Harabta,Harabta,Harbta,حربتا,36.22733477,34.22329565,,
53267,54008bis,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Qaa Jouar Maqiye,Qaa Jouar Maqiyé,Al-Qa Jouar Mekie,قاع جوار مكية,36.51777674,34.39245919,,
53271,53059,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Nabha Ed-Damdoum,Nabha Ed-Damdoum,Nabha,نبحا,36.170746,34.21438267,,
53274,53040,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Chaat,Chaat,Chaat,شعت,36.2821231,34.15478594,,
53277,53057,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Qarha Baalbek,Qarha Baalbek,Karha,قرحا,36.20837954,34.16543885,,
53281,53060,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Ram Baalbek,Ram Baalbek,El-Ram,الرام,36.17644319,34.1753101,,
53284,53035,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Youmine,Youmine,Younine,يونين,36.27939025,34.1053577,,
53311,53036,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Deir El-Ahmar,Deir El-Ahmar,Dair El-Ahmar,دير الاحمر,36.12000176,34.12291264,,
53322,53038,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Kneisset Baalbek,Kneisset Baalbek,Knaissat,كنيسة ,36.17888924,34.12329452,,
53333,53062,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Bechouat,Bechouat,Bachwat,بشوات,36.13183127,34.14836355,,
53344,53061,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Barqa,Barqa,Barka,برقا,36.13610658,34.18035617,,
53355,53039,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Riha,Riha,Riha,ريحا,36.19711345,34.14298865,,
53366,53066,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Dar El-Ouassaa,Dar El-Ouassaa,Dar El-Ouassia,دار الواسعة,36.05514008,34.10781572,,
53375,53053,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Btedaai,Btedaai,Btédy,بتدعي,36.09926885,34.10933867,,
53377,53063,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Aaynata Baalbek,Aaynata Baalbek,Aïnata,عيناتا,36.07255335,34.18862533,,
53388,53064,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Yammoune,Yammouné,Yamouné,يمونة,36.03424952,34.12803432,,
53411,53004,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Bednayel Baalbak,Bednayel Baalbak,Bednayel,بدنايل,35.95172329,33.93698915,,
53413,53003,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Qsarnaba,Qsarnaba,Ksarnaba,قصرنابا,35.99744561,33.90628784,,
53415,53002,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Temnine El-Faouqa,Temnine El-Faouqa,Tamnine-el-Fauqa,تمنين الفوقا,35.9675069,33.91915945,,
53417,53005,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Beit Chama,Beit Chama,Bait Chama,بيت شاما,36.02340843,33.92670613,,
53419,53007,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Haouch Er-Rafqa,Haouch Er-Rafqa,Haouche el-Rafika,حوش الرافقة,36.04838054,33.90419364,,
53421,53010,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Mousraye,Mousrayé,Misraya,مطحنة مصراية,36.05164064,33.91339523,,
53423,53051,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Slouqi,Slouqi,Slouky,سلوقي,35.93026341,33.97506627,,
53425,53021,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Temnine Et-Tahta,Temnine Et-Tahta,Tamnine El-Tahta,تمنين التحتا,36.00309662,33.87380937,,
53427,53006,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Kfar Dabach,Kfar Dabach,Kfar Dabache,كفر دبش,36.04006167,33.94042144,,
53429,53015,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Chmistar,Chmistar,Chemistar,شمسطار,35.99867879,33.9658507,,
53431,53008,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Haouch En-Nabi,Haouch En-Nabi,Wakf al-Nabi Chite,حوش النبي,36.06195253,33.93304904,,
53433,53011,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Haouch Snaid,Haouch Snaid,Haouche Al-Sonaid,حوش سنيد,36.08062016,33.93136902,,
53435,53016,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Taraiya,Taraiya,Taraya,طاريا,35.99663756,33.99084212,,
53437,53009,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Serraaine Et-Tahta,Serraaine Et-Tahta,Saraïne,سرعين التحتا,36.06501627,33.89154978,Yes,46087
53439,53012,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Talia,Talia,Talia,طليا,36.09295838,33.94557447,,
53441,53024,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Hizzine,Hizzine,Hizzine,حزين,36.093501,33.96966983,,
53443,53018,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Khodr Baalbek,Khodr Baalbek,Al-Khodré,خضر ,36.11607915,33.90927004,Yes,46087
53445,53014,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Nabi Chit,Nabi Chit,Al-Nabi Chite,نبي شيت,36.12068991,33.88707873,Yes,46087
53447,53067,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Jenta,Jenta,Jenta,جنتا,36.09578978,33.83736788,,
53449,53068,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Yahfoufa,Yahfoufa,Yahfoufa,يحفوفا,36.12931473,33.85420361,,
53451,53017,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Haour Taala,Haour Taala,Hourtala,حور تعلا,36.1752043,33.90424429,,
53453,53020,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Brital,Brital,Brital,بريتال,36.17088746,33.92924897,Yes,46086
53455,53069,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Khreibet Baalbek,Khreibet Baalbek,Khreibé,خريبة ,36.16572444,33.87872898,,
53457,53065,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Mazraat beit Mchaik,Mazraat beit Mchaik,Mazraet Beit Mcheik,مزرعة بيت مشيك,35.98988485,34.06458604,,
53459,53034,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Bouday,Bouday,Bouday,بوداي,36.05534878,34.06103305,,
53461,53070,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Maaraboun,Maaraboun,Maaraboun,معربون,36.19679889,33.84924688,,
53463,53078,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Ham,Ham,Ham,حام,36.21698782,33.86563227,,
53465,53071,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Aain El-Barnaya,Aain El-Barnaya,Aïn El-Beniyé,عين البنية,36.25972113,33.89576519,,
53467,53031,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Chlifa,Chlifa,Chlifa,شليفا,36.10118473,34.08264568,,
53469,53074,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Chaaibe,Chaaibé,Chaïbé,جبل الشعيبة,36.25912091,33.92302657,,
53471,53079,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Nabi Chbay,Nabi Chbay,Nabi Sbate,النبي سباط,36.23267195,33.93634716,,
53473,53072,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Aain Ej-Jaouz Baalbek,Aain Ej-Jaouz Baalbek,Aïn El-Jaouzé,عين الجوزة,36.30279905,33.85470409,,
